Date|price|Откр.|Макс.|Мин.|Изм.%
31.01.2011|-16.601|-16.601|-16.601|-16.601|-0.19%
01.02.2011|-17.149|-17.149|-17.149|-17.149|3.30%
02.02.2011|-17.025|-17.025|-17.025|-17.025|-0.72%
03.02.2011|-16.838|-16.838|-16.838|-16.838|-1.10%
04.02.2011|-16.946|-16.946|-16.946|-16.946|0.64%
07.02.2011|-17.121|-17.121|-17.121|-17.121|1.03%
08.02.2011|-17.081|-17.081|-17.081|-17.081|-0.23%
09.02.2011|-17.025|-17.025|-17.025|-17.025|-0.33%
10.02.2011|-16.859|-16.859|-16.859|-16.859|-0.98%
11.02.2011|-16.843|-16.843|-16.843|-16.843|-0.09%
14.02.2011|-16.728|-16.728|-16.728|-16.728|-0.68%
15.02.2011|-16.714|-16.714|-16.714|-16.714|-0.08%
16.02.2011|-16.779|-16.779|-16.779|-16.779|0.39%
17.02.2011|-16.777|-16.777|-16.777|-16.777|-0.01%
18.02.2011|-16.677|-16.677|-16.677|-16.677|-0.60%
21.02.2011|-16.627|-16.627|-16.627|-16.627|-0.30%
22.02.2011|-16.399|-16.399|-16.399|-16.399|-1.37%
23.02.2011|-16.436|-16.436|-16.436|-16.436|0.23%
24.02.2011|-16.531|-16.531|-16.531|-16.531|0.58%
25.02.2011|-16.817|-16.817|-16.817|-16.817|1.73%
28.02.2011|-17.073|-17.073|-17.073|-17.073|1.52%
01.03.2011|-17.165|-17.165|-17.165|-17.165|0.54%
02.03.2011|-17.192|-17.192|-17.192|-17.192|0.16%
03.03.2011|-17.578|-17.578|-17.578|-17.578|2.25%
04.03.2011|-17.700|-17.700|-17.700|-17.700|0.69%
07.03.2011|-17.899|-17.899|-17.899|-17.899|1.12%
08.03.2011|-17.753|-17.753|-17.753|-17.753|-0.82%
09.03.2011|-17.713|-17.713|-17.713|-17.713|-0.23%
10.03.2011|-17.560|-17.560|-17.560|-17.560|-0.86%
11.03.2011|-17.444|-17.444|-17.444|-17.444|-0.66%
14.03.2011|-17.499|-17.499|-17.499|-17.499|0.32%
15.03.2011|-17.231|-17.231|-17.231|-17.231|-1.53%
16.03.2011|-17.095|-17.095|-17.095|-17.095|-0.79%
17.03.2011|-17.176|-17.176|-17.176|-17.176|0.47%
18.03.2011|-18.050|-18.050|-18.050|-18.050|5.09%
21.03.2011|-18.112|-18.112|-18.112|-18.112|0.34%
23.03.2011|-18.062|-18.062|-18.062|-18.062|-0.28%
24.03.2011|-18.190|-18.190|-18.190|-18.190|0.71%
25.03.2011|-18.273|-18.273|-18.273|-18.273|0.46%
28.03.2011|-18.300|-18.300|-18.300|-18.300|0.15%
29.03.2011|-18.095|-18.095|-18.095|-18.095|-1.12%
30.03.2011|-18.183|-18.183|-18.183|-18.183|0.49%
31.03.2011|-18.220|-18.220|-18.220|-18.220|0.20%
01.04.2011|-18.450|-18.450|-18.450|-18.450|1.26%
04.04.2011|-18.588|-18.588|-18.588|-18.588|0.75%
05.04.2011|-18.422|-18.422|-18.422|-18.422|-0.89%
06.04.2011|-18.493|-18.493|-18.493|-18.493|0.39%
07.04.2011|-18.414|-18.414|-18.414|-18.414|-0.43%
08.04.2011|-18.434|-18.434|-18.434|-18.434|0.11%
11.04.2011|-18.384|-18.384|-18.384|-18.384|-0.27%
12.04.2011|-18.174|-18.174|-18.174|-18.174|-1.14%
13.04.2011|-18.268|-18.268|-18.268|-18.268|0.52%
14.04.2011|-18.059|-18.059|-18.059|-18.059|-1.14%
15.04.2011|-18.048|-18.048|-18.048|-18.048|-0.06%
18.04.2011|-17.603|-17.603|-17.603|-17.603|-2.47%
19.04.2011|-17.756|-17.756|-17.756|-17.756|0.87%
20.04.2011|-17.962|-17.962|-17.962|-17.962|1.16%
21.04.2011|-17.972|-17.972|-17.972|-17.972|0.06%
22.04.2011|-17.929|-17.929|-17.929|-17.929|-0.24%
25.04.2011|-17.955|-17.955|-17.955|-17.955|0.15%
26.04.2011|-17.939|-17.939|-17.939|-17.939|-0.09%
27.04.2011|-18.024|-18.024|-18.024|-18.024|0.47%
28.04.2011|-18.114|-18.114|-18.114|-18.114|0.50%
29.04.2011|-18.088|-18.088|-18.088|-18.088|-0.14%
02.05.2011|-18.088|-18.088|-18.088|-18.088|0.00%
03.05.2011|-18.057|-18.057|-18.057|-18.057|-0.17%
04.05.2011|-18.036|-18.036|-18.036|-18.036|-0.12%
05.05.2011|-17.849|-17.849|-17.849|-17.849|-1.04%
06.05.2011|-17.868|-17.868|-17.868|-17.868|0.11%
09.05.2011|-17.682|-17.682|-17.682|-17.682|-1.04%
10.05.2011|-17.807|-17.807|-17.807|-17.807|0.71%
11.05.2011|-17.808|-17.808|-17.808|-17.808|0.01%
12.05.2011|-17.658|-17.658|-17.658|-17.658|-0.84%
13.05.2011|-17.590|-17.590|-17.590|-17.590|-0.39%
16.05.2011|-17.666|-17.666|-17.666|-17.666|0.43%
17.05.2011|-17.630|-17.630|-17.630|-17.630|-0.20%
18.05.2011|-17.624|-17.624|-17.624|-17.624|-0.03%
19.05.2011|-17.629|-17.629|-17.629|-17.629|0.03%
20.05.2011|-17.569|-17.569|-17.569|-17.569|-0.34%
23.05.2011|-17.254|-17.254|-17.254|-17.254|-1.79%
24.05.2011|-17.305|-17.305|-17.305|-17.305|0.30%
25.05.2011|-17.228|-17.228|-17.228|-17.228|-0.44%
26.05.2011|-17.135|-17.135|-17.135|-17.135|-0.54%
27.05.2011|-17.119|-17.119|-17.119|-17.119|-0.09%
30.05.2011|-17.118|-17.118|-17.118|-17.118|-0.01%
31.05.2011|-17.284|-17.284|-17.284|-17.284|0.97%
01.06.2011|-17.293|-17.293|-17.293|-17.293|0.05%
02.06.2011|-17.300|-17.300|-17.300|-17.300|0.04%
03.06.2011|-17.375|-17.375|-17.375|-17.375|0.43%
06.06.2011|-17.470|-17.470|-17.470|-17.470|0.55%
07.06.2011|-17.541|-17.541|-17.541|-17.541|0.41%
08.06.2011|-17.470|-17.470|-17.470|-17.470|-0.40%
09.06.2011|-17.344|-17.344|-17.344|-17.344|-0.72%
10.06.2011|-17.128|-17.128|-17.128|-17.128|-1.25%
13.06.2011|-17.058|-17.058|-17.058|-17.058|-0.41%
14.06.2011|-17.135|-17.135|-17.135|-17.135|0.45%
15.06.2011|-17.083|-17.083|-17.083|-17.083|-0.30%
16.06.2011|-16.845|-16.845|-16.845|-16.845|-1.39%
17.06.2011|-16.924|-16.924|-16.924|-16.924|0.47%
20.06.2011|-17.439|-17.439|-17.439|-17.439|3.04%
21.06.2011|-17.756|-17.756|-17.756|-17.756|1.82%
22.06.2011|-17.619|-17.619|-17.619|-17.619|-0.77%
23.06.2011|-17.093|-17.093|-17.093|-17.093|-2.99%
24.06.2011|-16.952|-16.952|-16.952|-16.952|-0.82%
27.06.2011|-16.808|-16.808|-16.808|-16.808|-0.85%
28.06.2011|-17.049|-17.049|-17.049|-17.049|1.43%
29.06.2011|-17.302|-17.302|-17.302|-17.302|1.48%
30.06.2011|-17.634|-17.634|-17.634|-17.634|1.92%
01.07.2011|-17.735|-17.735|-17.735|-17.735|0.57%
04.07.2011|-17.738|-17.738|-17.738|-17.738|0.02%
05.07.2011|-17.686|-17.686|-17.686|-17.686|-0.29%
06.07.2011|-17.547|-17.547|-17.547|-17.547|-0.79%
07.07.2011|-17.642|-17.642|-17.642|-17.642|0.54%
08.07.2011|-17.494|-17.494|-17.494|-17.494|-0.84%
11.07.2011|-16.913|-16.913|-16.913|-16.913|-3.32%
12.07.2011|-16.913|-16.913|-16.913|-16.913|0.00%
13.07.2011|-17.246|-17.246|-17.246|-17.246|1.97%
14.07.2011|-17.241|-17.241|-17.241|-17.241|-0.03%
15.07.2011|-17.150|-17.150|-17.150|-17.150|-0.53%
18.07.2011|-16.841|-16.841|-16.841|-16.841|-1.80%
19.07.2011|-17.038|-17.038|-17.038|-17.038|1.17%
20.07.2011|-17.187|-17.187|-17.187|-17.187|0.87%
21.07.2011|-17.493|-17.493|-17.493|-17.493|1.78%
22.07.2011|-17.442|-17.442|-17.442|-17.442|-0.29%
25.07.2011|-17.295|-17.295|-17.295|-17.295|-0.84%
26.07.2011|-17.355|-17.355|-17.355|-17.355|0.35%
27.07.2011|-17.412|-17.412|-17.412|-17.412|0.33%
28.07.2011|-17.514|-17.514|-17.514|-17.514|0.59%
29.07.2011|-17.492|-17.492|-17.492|-17.492|-0.13%
01.08.2011|-17.482|-17.482|-17.482|-17.482|-0.06%
02.08.2011|-17.475|-17.475|-17.475|-17.475|-0.04%
03.08.2011|-17.279|-17.279|-17.279|-17.279|-1.12%
04.08.2011|-16.822|-16.822|-16.822|-16.822|-2.64%
05.08.2011|-16.318|-16.318|-16.318|-16.318|-3.00%
08.08.2011|-15.759|-15.759|-15.759|-15.759|-3.43%
09.08.2011|-14.554|-14.554|-14.554|-14.554|-7.65%
10.08.2011|-14.357|-14.357|-14.357|-14.357|-1.35%
11.08.2011|-13.480|-13.480|-13.480|-13.480|-6.11%
12.08.2011|-14.314|-14.314|-14.314|-14.314|6.19%
15.08.2011|-14.747|-14.747|-14.747|-14.747|3.03%
16.08.2011|-14.672|-14.672|-14.672|-14.672|-0.51%
17.08.2011|-15.540|-15.540|-15.540|-15.540|5.92%
18.08.2011|-14.989|-14.989|-14.989|-14.989|-3.55%
19.08.2011|-14.813|-14.813|-14.813|-14.813|-1.17%
22.08.2011|-14.565|-14.565|-14.565|-14.565|-1.67%
23.08.2011|-14.129|-14.129|-14.129|-14.129|-2.99%
24.08.2011|-13.682|-13.682|-13.682|-13.682|-3.16%
25.08.2011|-13.874|-13.874|-13.874|-13.874|1.40%
26.08.2011|-13.860|-13.860|-13.860|-13.860|-0.10%
29.08.2011|-13.910|-13.910|-13.910|-13.910|0.36%
30.08.2011|-14.086|-14.086|-14.086|-14.086|1.27%
31.08.2011|-14.587|-14.587|-14.587|-14.587|3.56%
01.09.2011|-14.711|-14.711|-14.711|-14.711|0.85%
02.09.2011|-14.509|-14.509|-14.509|-14.509|-1.37%
05.09.2011|-14.469|-14.469|-14.469|-14.469|-0.28%
06.09.2011|-13.896|-13.896|-13.896|-13.896|-3.96%
07.09.2011|-14.304|-14.304|-14.304|-14.304|2.94%
08.09.2011|-14.407|-14.407|-14.407|-14.407|0.72%
09.09.2011|-13.597|-13.597|-13.597|-13.597|-5.62%
12.09.2011|-13.005|-13.005|-13.005|-13.005|-4.35%
13.09.2011|-13.026|-13.026|-13.026|-13.026|0.16%
14.09.2011|-12.855|-12.855|-12.855|-12.855|-1.31%
15.09.2011|-13.101|-13.101|-13.101|-13.101|1.91%
16.09.2011|-13.218|-13.218|-13.218|-13.218|0.89%
19.09.2011|-13.658|-13.658|-13.658|-13.658|3.33%
20.09.2011|-13.299|-13.299|-13.299|-13.299|-2.63%
21.09.2011|-13.076|-13.076|-13.076|-13.076|-1.68%
22.09.2011|-10.245|-10.245|-10.245|-10.245|-21.65%
23.09.2011|-9.057|-9.057|-9.057|-9.057|-11.60%
26.09.2011|-8.400|-8.400|-8.400|-8.400|-7.25%
27.09.2011|-10.085|-10.085|-10.085|-10.085|20.06%
28.09.2011|-9.693|-9.693|-9.693|-9.693|-3.89%
29.09.2011|-9.921|-9.921|-9.921|-9.921|2.35%
30.09.2011|-9.194|-9.194|-9.194|-9.194|-7.33%
03.10.2011|-8.941|-8.941|-8.941|-8.941|-2.75%
04.10.2011|-8.104|-8.104|-8.104|-8.104|-9.36%
05.10.2011|-8.944|-8.944|-8.944|-8.944|10.37%
06.10.2011|-9.758|-9.758|-9.758|-9.758|9.10%
07.10.2011|-9.976|-9.976|-9.976|-9.976|2.23%
10.10.2011|-10.264|-10.264|-10.264|-10.264|2.89%
11.10.2011|-10.723|-10.723|-10.723|-10.723|4.47%
12.10.2011|-12.170|-12.170|-12.170|-12.170|13.49%
13.10.2011|-12.097|-12.097|-12.097|-12.097|-0.60%
14.10.2011|-12.416|-12.416|-12.416|-12.416|2.64%
17.10.2011|-12.666|-12.666|-12.666|-12.666|2.01%
18.10.2011|-12.794|-12.794|-12.794|-12.794|1.01%
19.10.2011|-12.950|-12.950|-12.950|-12.950|1.22%
20.10.2011|-12.141|-12.141|-12.141|-12.141|-6.25%
21.10.2011|-12.526|-12.526|-12.526|-12.526|3.17%
24.10.2011|-12.795|-12.795|-12.795|-12.795|2.15%
25.10.2011|-12.805|-12.805|-12.805|-12.805|0.08%
26.10.2011|-13.093|-13.093|-13.093|-13.093|2.25%
27.10.2011|-15.045|-15.045|-15.045|-15.045|14.91%
28.10.2011|-15.017|-15.017|-15.017|-15.017|-0.19%
31.10.2011|-14.541|-14.541|-14.541|-14.541|-3.17%
01.11.2011|-13.738|-13.738|-13.738|-13.738|-5.52%
02.11.2011|-13.675|-13.675|-13.675|-13.675|-0.46%
03.11.2011|-14.052|-14.052|-14.052|-14.052|2.76%
04.11.2011|-13.990|-13.990|-13.990|-13.990|-0.44%
07.11.2011|-13.900|-13.900|-13.900|-13.900|-0.64%
08.11.2011|-13.896|-13.896|-13.896|-13.896|-0.03%
09.11.2011|-13.159|-13.159|-13.159|-13.159|-5.30%
10.11.2011|-13.049|-13.049|-13.049|-13.049|-0.84%
11.11.2011|-12.995|-12.995|-12.995|-12.995|-0.41%
14.11.2011|-12.829|-12.829|-12.829|-12.829|-1.28%
15.11.2011|-12.235|-12.235|-12.235|-12.235|-4.63%
16.11.2011|-12.488|-12.488|-12.488|-12.488|2.07%
17.11.2011|-11.891|-11.891|-11.891|-11.891|-4.78%
18.11.2011|-11.891|-11.891|-11.891|-11.891|0.00%
21.11.2011|-10.953|-10.953|-10.953|-10.953|-7.89%
22.11.2011|-10.708|-10.708|-10.708|-10.708|-2.24%
23.11.2011|-10.048|-10.048|-10.048|-10.048|-6.16%
24.11.2011|-10.100|-10.100|-10.100|-10.100|0.52%
25.11.2011|-9.228|-9.228|-9.228|-9.228|-8.63%
28.11.2011|-10.630|-10.630|-10.630|-10.630|15.19%
29.11.2011|-10.611|-10.611|-10.611|-10.611|-0.18%
30.11.2011|-11.996|-11.996|-11.996|-11.996|13.05%
01.12.2011|-12.231|-12.231|-12.231|-12.231|1.96%
02.12.2011|-12.605|-12.605|-12.605|-12.605|3.06%
05.12.2011|-13.522|-13.522|-13.522|-13.522|7.27%
06.12.2011|-12.936|-12.936|-12.936|-12.936|-4.33%
07.12.2011|-12.346|-12.346|-12.346|-12.346|-4.56%
08.12.2011|-11.644|-11.644|-11.644|-11.644|-5.69%
09.12.2011|-11.141|-11.141|-11.141|-11.141|-4.32%
12.12.2011|-10.631|-10.631|-10.631|-10.631|-4.58%
14.12.2011|-10.605|-10.605|-10.605|-10.605|-0.24%
15.12.2011|-10.491|-10.491|-10.491|-10.491|-1.07%
16.12.2011|-10.456|-10.456|-10.456|-10.456|-0.33%
19.12.2011|-10.834|-10.834|-10.834|-10.834|3.62%
20.12.2011|-10.854|-10.854|-10.854|-10.854|0.18%
21.12.2011|-10.961|-10.961|-10.961|-10.961|0.99%
22.12.2011|-10.819|-10.819|-10.819|-10.819|-1.30%
23.12.2011|-10.743|-10.743|-10.743|-10.743|-0.70%
26.12.2011|-10.831|-10.831|-10.831|-10.831|0.82%
27.12.2011|-10.825|-10.825|-10.825|-10.825|-0.06%
28.12.2011|-10.698|-10.698|-10.698|-10.698|-1.17%
29.12.2011|-10.564|-10.564|-10.564|-10.564|-1.25%
30.12.2011|-10.539|-10.539|-10.539|-10.539|-0.24%
02.01.2012|-10.579|-10.579|-10.579|-10.579|0.38%
03.01.2012|-10.971|-10.971|-10.971|-10.971|3.71%
04.01.2012|-10.638|-10.638|-10.638|-10.638|-3.04%
05.01.2012|-10.364|-10.364|-10.364|-10.364|-2.58%
06.01.2012|-10.482|-10.482|-10.482|-10.482|1.14%
09.01.2012|-10.561|-10.561|-10.561|-10.561|0.75%
10.01.2012|-11.364|-11.364|-11.364|-11.364|7.60%
11.01.2012|-11.797|-11.797|-11.797|-11.797|3.81%
12.01.2012|-11.997|-11.997|-11.997|-11.997|1.70%
13.01.2012|-11.710|-11.710|-11.710|-11.710|-2.39%
16.01.2012|-11.674|-11.674|-11.674|-11.674|-0.31%
17.01.2012|-11.790|-11.790|-11.790|-11.790|0.99%
18.01.2012|-11.872|-11.872|-11.872|-11.872|0.70%
19.01.2012|-12.512|-12.512|-12.512|-12.512|5.39%
20.01.2012|-12.487|-12.487|-12.487|-12.487|-0.20%
23.01.2012|-12.768|-12.768|-12.768|-12.768|2.25%
24.01.2012|-12.835|-12.835|-12.835|-12.835|0.52%
25.01.2012|-12.984|-12.984|-12.984|-12.984|1.16%
26.01.2012|-13.690|-13.690|-13.690|-13.690|5.44%
27.01.2012|-13.585|-13.585|-13.585|-13.585|-0.77%
30.01.2012|-13.418|-13.418|-13.418|-13.418|-1.23%
31.01.2012|-13.366|-13.366|-13.366|-13.366|-0.39%
01.02.2012|-13.699|-13.699|-13.699|-13.699|2.49%
02.02.2012|-13.593|-13.593|-13.593|-13.593|-0.77%
03.02.2012|-13.738|-13.738|-13.738|-13.738|1.07%
06.02.2012|-13.492|-13.492|-13.492|-13.492|-1.79%
07.02.2012|-13.500|-13.500|-13.500|-13.500|0.06%
08.02.2012|-13.621|-13.621|-13.621|-13.621|0.90%
09.02.2012|-13.632|-13.632|-13.632|-13.632|0.08%
10.02.2012|-13.372|-13.372|-13.372|-13.372|-1.91%
13.02.2012|-13.555|-13.555|-13.555|-13.555|1.37%
14.02.2012|-13.585|-13.585|-13.585|-13.585|0.22%
15.02.2012|-13.555|-13.555|-13.555|-13.555|-0.22%
16.02.2012|-13.338|-13.338|-13.338|-13.338|-1.60%
17.02.2012|-13.699|-13.699|-13.699|-13.699|2.71%
20.02.2012|-13.739|-13.739|-13.739|-13.739|0.29%
21.02.2012|-14.168|-14.168|-14.168|-14.168|3.12%
22.02.2012|-14.196|-14.196|-14.196|-14.196|0.20%
23.02.2012|-14.375|-14.375|-14.375|-14.375|1.26%
24.02.2012|-14.604|-14.604|-14.604|-14.604|1.59%
27.02.2012|-14.695|-14.695|-14.695|-14.695|0.62%
28.02.2012|-14.952|-14.952|-14.952|-14.952|1.75%
29.02.2012|-15.072|-15.072|-15.072|-15.072|0.80%
01.03.2012|-15.327|-15.327|-15.327|-15.327|1.69%
02.03.2012|-15.470|-15.470|-15.470|-15.470|0.93%
05.03.2012|-15.308|-15.308|-15.308|-15.308|-1.05%
06.03.2012|-14.658|-14.658|-14.658|-14.658|-4.25%
07.03.2012|-14.818|-14.818|-14.818|-14.818|1.09%
08.03.2012|-15.152|-15.152|-15.152|-15.152|2.25%
09.03.2012|-15.222|-15.222|-15.222|-15.222|0.46%
12.03.2012|-15.319|-15.319|-15.319|-15.319|0.64%
13.03.2012|-15.632|-15.632|-15.632|-15.632|2.04%
14.03.2012|-15.745|-15.745|-15.745|-15.745|0.72%
15.03.2012|-15.750|-15.750|-15.750|-15.750|0.03%
16.03.2012|-15.896|-15.896|-15.896|-15.896|0.93%
19.03.2012|-16.793|-16.793|-16.793|-16.793|5.64%
20.03.2012|-16.650|-16.650|-16.650|-16.650|-0.85%
21.03.2012|-16.620|-16.620|-16.620|-16.620|-0.18%
22.03.2012|-16.289|-16.289|-16.289|-16.289|-1.99%
23.03.2012|-16.057|-16.057|-16.057|-16.057|-1.42%
26.03.2012|-15.940|-15.940|-15.940|-15.940|-0.73%
27.03.2012|-15.915|-15.915|-15.915|-15.915|-0.16%
28.03.2012|-15.885|-15.885|-15.885|-15.885|-0.19%
29.03.2012|-15.446|-15.446|-15.446|-15.446|-2.76%
30.03.2012|-15.523|-15.523|-15.523|-15.523|0.50%
02.04.2012|-15.593|-15.593|-15.593|-15.593|0.45%
03.04.2012|-15.647|-15.647|-15.647|-15.647|0.35%
04.04.2012|-15.600|-15.600|-15.600|-15.600|-0.30%
05.04.2012|-15.359|-15.359|-15.359|-15.359|-1.54%
06.04.2012|-15.245|-15.245|-15.245|-15.245|-0.74%
09.04.2012|-15.158|-15.158|-15.158|-15.158|-0.57%
10.04.2012|-14.522|-14.522|-14.522|-14.522|-4.20%
11.04.2012|-14.504|-14.504|-14.504|-14.504|-0.12%
12.04.2012|-14.771|-14.771|-14.771|-14.771|1.84%
13.04.2012|-14.568|-14.568|-14.568|-14.568|-1.37%
16.04.2012|-14.546|-14.546|-14.546|-14.546|-0.15%
17.04.2012|-14.807|-14.807|-14.807|-14.807|1.79%
18.04.2012|-14.705|-14.705|-14.705|-14.705|-0.69%
19.04.2012|-14.690|-14.690|-14.690|-14.690|-0.10%
20.04.2012|-14.613|-14.613|-14.613|-14.613|-0.52%
23.04.2012|-14.388|-14.388|-14.388|-14.388|-1.54%
24.04.2012|-14.580|-14.580|-14.580|-14.580|1.33%
25.04.2012|-14.738|-14.738|-14.738|-14.738|1.08%
26.04.2012|-14.767|-14.767|-14.767|-14.767|0.20%
27.04.2012|-14.752|-14.752|-14.752|-14.752|-0.10%
30.04.2012|-14.772|-14.772|-14.772|-14.772|0.14%
01.05.2012|-15.023|-15.023|-15.023|-15.023|1.70%
02.05.2012|-15.146|-15.146|-15.146|-15.146|0.82%
03.05.2012|-15.303|-15.303|-15.303|-15.303|1.04%
04.05.2012|-15.175|-15.175|-15.175|-15.175|-0.84%
07.05.2012|-15.163|-15.163|-15.163|-15.163|-0.08%
08.05.2012|-14.762|-14.762|-14.762|-14.762|-2.64%
09.05.2012|-14.196|-14.196|-14.196|-14.196|-3.83%
10.05.2012|-14.274|-14.274|-14.274|-14.274|0.55%
11.05.2012|-14.038|-14.038|-14.038|-14.038|-1.65%
14.05.2012|-13.467|-13.467|-13.467|-13.467|-4.07%
15.05.2012|-12.655|-12.655|-12.655|-12.655|-6.03%
16.05.2012|-12.564|-12.564|-12.564|-12.564|-0.72%
17.05.2012|-12.210|-12.210|-12.210|-12.210|-2.82%
18.05.2012|-12.362|-12.362|-12.362|-12.362|1.24%
21.05.2012|-12.305|-12.305|-12.305|-12.305|-0.46%
22.05.2012|-12.795|-12.795|-12.795|-12.795|3.98%
23.05.2012|-12.037|-12.037|-12.037|-12.037|-5.92%
24.05.2012|-12.094|-12.094|-12.094|-12.094|0.47%
25.05.2012|-11.752|-11.752|-11.752|-11.752|-2.83%
28.05.2012|-11.706|-11.706|-11.706|-11.706|-0.39%
29.05.2012|-11.867|-11.867|-11.867|-11.867|1.38%
30.05.2012|-11.387|-11.387|-11.387|-11.387|-4.04%
31.05.2012|-11.000|-11.000|-11.000|-11.000|-3.40%
01.06.2012|-10.528|-10.528|-10.528|-10.528|-4.29%
04.06.2012|-10.517|-10.517|-10.517|-10.517|-0.10%
05.06.2012|-10.514|-10.514|-10.514|-10.514|-0.03%
06.06.2012|-11.208|-11.208|-11.208|-11.208|6.60%
07.06.2012|-11.797|-11.797|-11.797|-11.797|5.26%
08.06.2012|-11.498|-11.498|-11.498|-11.498|-2.53%
11.06.2012|-11.741|-11.741|-11.741|-11.741|2.11%
12.06.2012|-11.765|-11.765|-11.765|-11.765|0.20%
13.06.2012|-12.405|-12.405|-12.405|-12.405|5.44%
14.06.2012|-12.693|-12.693|-12.693|-12.693|2.32%
15.06.2012|-12.930|-12.930|-12.930|-12.930|1.87%
18.06.2012|-12.931|-12.931|-12.931|-12.931|0.01%
19.06.2012|-14.051|-14.051|-14.051|-14.051|8.66%
20.06.2012|-13.953|-13.953|-13.953|-13.953|-0.70%
21.06.2012|-13.302|-13.302|-13.302|-13.302|-4.67%
22.06.2012|-13.078|-13.078|-13.078|-13.078|-1.68%
25.06.2012|-12.626|-12.626|-12.626|-12.626|-3.46%
26.06.2012|-12.674|-12.674|-12.674|-12.674|0.38%
27.06.2012|-12.801|-12.801|-12.801|-12.801|1.00%
28.06.2012|-12.445|-12.445|-12.445|-12.445|-2.78%
29.06.2012|-13.181|-13.181|-13.181|-13.181|5.91%
02.07.2012|-13.800|-13.800|-13.800|-13.800|4.70%
03.07.2012|-14.186|-14.186|-14.186|-14.186|2.80%
04.07.2012|-14.447|-14.447|-14.447|-14.447|1.84%
05.07.2012|-13.976|-13.976|-13.976|-13.976|-3.26%
06.07.2012|-13.413|-13.413|-13.413|-13.413|-4.03%
09.07.2012|-13.694|-13.694|-13.694|-13.694|2.09%
10.07.2012|-13.933|-13.933|-13.933|-13.933|1.75%
11.07.2012|-14.183|-14.183|-14.183|-14.183|1.79%
12.07.2012|-14.210|-14.210|-14.210|-14.210|0.19%
13.07.2012|-14.418|-14.418|-14.418|-14.418|1.46%
16.07.2012|-14.821|-14.821|-14.821|-14.821|2.80%
17.07.2012|-15.295|-15.295|-15.295|-15.295|3.20%
18.07.2012|-15.437|-15.437|-15.437|-15.437|0.93%
19.07.2012|-15.573|-15.573|-15.573|-15.573|0.88%
20.07.2012|-15.379|-15.379|-15.379|-15.379|-1.25%
23.07.2012|-14.328|-14.328|-14.328|-14.328|-6.83%
24.07.2012|-14.192|-14.192|-14.192|-14.192|-0.95%
25.07.2012|-14.427|-14.427|-14.427|-14.427|1.66%
26.07.2012|-15.127|-15.127|-15.127|-15.127|4.85%
27.07.2012|-15.384|-15.384|-15.384|-15.384|1.70%
30.07.2012|-15.775|-15.775|-15.775|-15.775|2.54%
31.07.2012|-15.879|-15.879|-15.879|-15.879|0.66%
01.08.2012|-16.139|-16.139|-16.139|-16.139|1.64%
02.08.2012|-15.886|-15.886|-15.886|-15.886|-1.57%
03.08.2012|-16.516|-16.516|-16.516|-16.516|3.97%
06.08.2012|-16.743|-16.743|-16.743|-16.743|1.37%
07.08.2012|-16.746|-16.746|-16.746|-16.746|0.02%
08.08.2012|-16.486|-16.486|-16.486|-16.486|-1.55%
09.08.2012|-16.274|-16.274|-16.274|-16.274|-1.29%
10.08.2012|-16.256|-16.256|-16.256|-16.256|-0.11%
13.08.2012|-16.036|-16.036|-16.036|-16.036|-1.35%
14.08.2012|-15.959|-15.959|-15.959|-15.959|-0.48%
15.08.2012|-15.951|-15.951|-15.951|-15.951|-0.05%
16.08.2012|-16.046|-16.046|-16.046|-16.046|0.60%
20.08.2012|-16.017|-16.017|-16.017|-16.017|-0.18%
21.08.2012|-16.412|-16.412|-16.412|-16.412|2.47%
22.08.2012|-16.371|-16.371|-16.371|-16.371|-0.25%
23.08.2012|-16.306|-16.306|-16.306|-16.306|-0.40%
24.08.2012|-16.199|-16.199|-16.199|-16.199|-0.66%
27.08.2012|-16.196|-16.196|-16.196|-16.196|-0.02%
28.08.2012|-16.201|-16.201|-16.201|-16.201|0.03%
29.08.2012|-16.189|-16.189|-16.189|-16.189|-0.07%
30.08.2012|-16.079|-16.079|-16.079|-16.079|-0.68%
31.08.2012|-16.139|-16.139|-16.139|-16.139|0.37%
03.09.2012|-16.071|-16.071|-16.071|-16.071|-0.42%
04.09.2012|-16.275|-16.275|-16.275|-16.275|1.27%
05.09.2012|-16.354|-16.354|-16.354|-16.354|0.49%
06.09.2012|-16.794|-16.794|-16.794|-16.794|2.69%
07.09.2012|-17.207|-17.207|-17.207|-17.207|2.46%
10.09.2012|-17.547|-17.547|-17.547|-17.547|1.98%
11.09.2012|-17.749|-17.749|-17.749|-17.749|1.15%
12.09.2012|-17.732|-17.732|-17.732|-17.732|-0.10%
13.09.2012|-17.629|-17.629|-17.629|-17.629|-0.58%
14.09.2012|-18.180|-18.180|-18.180|-18.180|3.13%
17.09.2012|-18.017|-18.017|-18.017|-18.017|-0.90%
18.09.2012|-17.917|-17.917|-17.917|-17.917|-0.56%
19.09.2012|-18.822|-18.822|-18.822|-18.822|5.05%
20.09.2012|-18.186|-18.186|-18.186|-18.186|-3.38%
21.09.2012|-18.243|-18.243|-18.243|-18.243|0.31%
24.09.2012|-17.809|-17.809|-17.809|-17.809|-2.38%
25.09.2012|-17.398|-17.398|-17.398|-17.398|-2.31%
